instanceID, capacity, shortageCost, simulatedSolutionMean, simulatedSolutionStd, simulationRuns, piecewisePartitions, piecewiseSamples, evp, evwpi,evwpi_obj_2_n,instance,n_items,corr_coeff,coeff_of_var
450602600668e442e8c8323bfbc26ca56b8ae85f27edee46e672f2498ca7cc7b,89.23110921801106,10.0,104.56820957527452,8.481384731272714,100,10,100000,108.20293339509756,109.0629645367032,109.0242189131367,P05_STRONGLY_CORRELATED,25,0.95,0.1
52b945132727eb6151f3b6253e4a2a310b064ed25d9987280768023e876b30d9,108.8926065434254,10.0,124.58157208224988,8.577629446672319,100,10,100000,128.8832145819228,129.54330259324382,129.44465544245128,P05_STRONGLY_CORRELATED,25,0.95,0.1
982f39bb821b2552aaebabc0c062c702b4097d068994b86fe258fdce4c35dd23,103.01814416538828,10.0,121.24345385673698,9.034599870815034,100,10,100000,124.99736317676762,125.22816218576703,125.22827645288744,P05_STRONGLY_CORRELATED,25,0.95,0.1
dd78185cf75278b193ad8128640bf51da3432605dea07cf03902f332d236400a,113.01312991553498,10.0,131.25546600347835,8.06236074109993,100,10,100000,135.92256450464333,135.15751017160596,135.09933080160403,P05_STRONGLY_CORRELATED,25,0.95,0.1
070af9beff935049bd42ef9b738d5e4780b4bec666804cc745013c09ff22505b,12.305326475075764,10.0,14.868396758987464,2.2102356170115955,100,10,100000,17.02354495294796,20.22025653440206,20.07332562202186,P05_STRONGLY_CORRELATED,25,0.75,0.2
597e625c6fcfbc1cde52f615fd240834a2890031c0a1d10960431f8b9a2a9c2b,25.242861247275755,10.0,31.15195055437925,3.3930859066796906,100,10,100000,33.239059551787655,38.42524392667005,38.195254995454135,P05_STRONGLY_CORRELATED,25,0.75,0.2
750b0faf3016f6518081b4fb9228a946c88f5b732c6c8e05a0951e9be54c3cf3,33.558045899110446,10.0,44.05747828840558,3.708511564943591,100,10,100000,46.55266761289791,50.39237247414094,50.09243852340855,P05_STRONGLY_CORRELATED,25,0.75,0.2
d0608645abbefd8dfd7200f27e7a3a471448bdfa3210e41fc149a0e2b7b5ac61,55.589331890972666,10.0,66.08471492770478,6.5484210436438905,100,10,100000,68.58684916586259,77.02982698571329,76.48893177855689,P05_STRONGLY_CORRELATED,25,0.75,0.2
ca5033846d62eaa61ef379b69409a163c50f84b6693a813da929a762a28a76ee,52.58259916623011,10.0,67.01269523339175,6.038800786704598,100,10,100000,68.84066255340768,75.12687977943358,74.40113428007743,P05_STRONGLY_CORRELATED,25,0.75,0.2
fd4c979ca00cdc12a30e7817342f3de4b4e672e532a097b2512ac767832114d7,72.52733459430624,10.0,86.50316088556724,9.169878397483014,100,10,100000,90.23337991245629,96.78527425961563,96.04352403665249,P05_STRONGLY_CORRELATED,25,0.75,0.2
52acb6fe317084bf9c554f0b462a9ea2be72479f8e427071e18b63963c7ccbb7,89.23110921801106,10.0,103.85313229630376,9.377109312282798,100,10,100000,108.20293339509756,115.05499522876164,114.9629910646759,P05_STRONGLY_CORRELATED,25,0.75,0.2
