instanceID, capacity, shortageCost, simulatedSolutionValue, simulationRuns, milpSolutionValue, milpOptimalityGap, piecewisePartitions, piecewiseSamples, milpMaxLinearizationError, simulatedLinearizationError,cplexSolutionTimeMs, simplexIterations, exploredNodes,instance,n_items,corr_coeff,coeff_of_var
33a2c4661ff292a3cbfe6a2651b705921902a7d26457e05a09ae987f9d63b826,822.4512923072126,10.0,650.5496537382976,100000,785.9204098456026,0.0003336029357939734,50,0,0.0082185899076655,-20.8086739158825,12048.0,7307,4946,P05_SUBSET_SUM,25,0.95,0.1
c2b1aae441c8c5df2a7227eacff3ec7b31163d2469be29831602736da14be02c,1016.0004901594976,10.0,789.9212616859293,100000,975.1243289372952,0.0,50,0,0.0075964376113647,-23.44576304429216,14707.0,10484,6834,P05_SUBSET_SUM,25,0.95,0.1
0d420c06e9354eb76f84c1a2a9949c893560dc5766f492aacd1764ae6ac70c07,928.6541312738166,10.0,726.4172431288825,100000,888.7905294883012,0.0,50,0,0.008070233488766,-22.352620053460107,9830.0,4462,2957,P05_SUBSET_SUM,25,0.95,0.1
a491d771a59417b2c9cd6780e37b34b8093ac476b7e1d582468cca25591a714e,1015.8717017981576,10.0,785.9901261535924,100000,973.952079259301,0.0,50,0,0.007843845718683,-23.914034903407728,8943.0,6207,2507,P05_SUBSET_SUM,25,0.95,0.1
6479cb969d5d008829c841bded4122228de8757692fee69cbb6bae8bb7ef9750,112.63131849856067,10.0,92.33981469525732,100000,96.31966721591732,0.0,50,0,0.0259260336750605,-4.310007047116619,9471.0,3755,1370,P05_SUBSET_SUM,25,0.75,0.2
7be99af9d0dc48c04a81b72a45ef2ebf08b9f74fe6be2f491dabf5f425b5a5ee,232.2169282654879,10.0,186.53836012285657,100000,204.23879308849703,0.0,50,0,0.0220572674639938,-9.488897057947092,9419.0,2842,993,P05_SUBSET_SUM,25,0.75,0.2
80f4449f5dbc94648f366ed81bc7aae1256b15c61dd7a332799699228c40b2d1,300.9566867083967,10.0,245.6955015761285,100000,270.4392050536068,0.0006233552286698947,50,0,0.0181150389818623,-10.070881769811905,7772.0,2314,1309,P05_SUBSET_SUM,25,0.75,0.2
15f9d298796f7f43d04ad2a5c5a39968bab681a61901c333837a5e36cd836bd0,520.5735598916084,10.0,399.5790936621648,100000,469.11395311565576,0.0,50,0,0.0188611297451331,-17.402026421402606,12773.0,8782,6177,P05_SUBSET_SUM,25,0.75,0.2
73c09e87e95d5dccc9bce9a774209992728f42c4888c97d50e178324f523aaa0,464.7722271921675,10.0,352.7793086562739,100000,420.8274192476579,0.0,50,0,0.0183208465161402,-19.289144493926603,11192.0,5256,3043,P05_SUBSET_SUM,25,0.75,0.2
4388e3e6282fcd015e13d4a41b1b5fca094820703481dd17e7ecdf48d85a9343,661.4370441737321,10.0,521.2060591968648,100000,600.9659149964735,0.0,50,0,0.0170134150705366,-15.302941013869273,11747.0,11223,7923,P05_SUBSET_SUM,25,0.75,0.2
ba748a314d82741cb825ab8e58f77f35d3a50940ea84104366e8cc6a6d969201,822.4512923072126,10.0,655.0356799347543,100000,752.1145252157908,0.00032010142263887896,50,0,0.0157681464176325,-14.820390438991987,13871.0,19181,11065,P05_SUBSET_SUM,25,0.75,0.2
