instanceID, capacity, shortageCost, simulatedSolutionValue, simulationRuns, milpSolutionValue, milpOptimalityGap, cuts, milpMaxLinearizationError, simulatedLinearizationError,cplexSolutionTimeMs, simplexIterations, exploredNodes,instance,n_items,coeff_of_var
17b55fa1f493769b66c1eca0bfa1e3f0c263893089748e6f3c40bde6e514d7aa,1008.253974586664,10.0,2129.4469247691727,100000,2129.0889407429845,0.0,5,0.0,0.0168111269656091,5108.0,29,10,P05_UNCORRELATED,100,0.2
2a07548af81c38e520195890ecec29632ee0f0cd0f6c444b2c5e353073e40ec8,1276.6190229759368,10.0,2868.8611148069003,100000,2868.9341287774587,0.0,9,0.0,-0.0025450507234911,7737.0,8,4,P05_UNCORRELATED,100,0.2
16d8777450ae1d9ed46c3dad62ae7b6675a43aaabf794c745eb8ea3a6357f233,1849.9340389557412,10.0,3070.201153106821,100000,3070.1602248107724,7.099688090721441e-05,7,0.0,0.0013330819059587,6472.0,5,1,P05_UNCORRELATED,100,0.2
72151aa24361ee3b620e94a653a6ecf135827096c0ed6dfee8635cd03fe8705b,2363.862328567923,10.0,3702.957086829693,100000,3702.924580915757,0.0,5,0.0,0.0008778366363578995,5149.0,4,1,P05_UNCORRELATED,100,0.2
ce9e5befe4e50a4b84e331ebef58ec4c2edb0b0f2a2a13c8de18a14064fa7dd3,2676.325102485332,10.0,4350.426279712895,100000,4349.588699337771,1.3973214700140416e-05,4,0.0,0.0192528345792228,4166.0,36,23,P05_UNCORRELATED,100,0.2
5471bb304ee317e726f6701d7c78c58a49f64db1c0351a5975b00b87afb086cb,3437.617036735994,10.0,4515.480891440006,100000,4515.379872299644,0.0,8,0.0,0.0022371734659414,7025.0,3,2,P05_UNCORRELATED,100,0.2
4004a943385a7f540d3b414a6e0c13701f537b1d8e64f5775585c0d048b1cbcd,4006.977012186977,10.0,4453.357459023208,100000,4453.184775162152,0.0,9,0.0,0.0038776106038092,7675.0,4,0,P05_UNCORRELATED,100,0.2
1c91c83fe71453bfa801ae8380b9d6083dd48a68a9a6cc37a97723ad9e8a5685,4175.238338910199,10.0,4233.706888409995,100000,4233.651356396318,0.0,8,0.0,0.0013116641076243,7164.0,3,0,P05_UNCORRELATED,100,0.2
0dc962059e7a2609f6bd377af5927b779128c159ae1c54bcaf896c5cb9a3a47c,4329.982020871435,10.0,5187.796729837219,100000,5187.761245951237,0.0,15,0.0,0.0006839875929991643,9475.0,18,3,P05_UNCORRELATED,100,0.2
c780b868707f3f705d5513e3bbf13d7c343aaf96654634da821d3c37856b4286,933.3247458861342,10.0,3307.604230244006,100000,3307.4599405207214,0.0,5,0.0,0.0043623636094441,114272.0,23,11,P05_UNCORRELATED,200,0.1
1d48eebc7f731d99dcda2ff1517b1beefb2bb854e4f64011e8424b7db17d3406,1777.6688159967152,10.0,4851.982825993726,100000,4851.902350276429,7.74110321742893e-05,9,0.0,0.0016586150483727,168179.0,41,22,P05_UNCORRELATED,200,0.1
933a07a693e8ca8b2a3bb698b9ce4a1583de4b91934f7ecd85487af4bd48a2ad,2781.2512387474967,10.0,5951.868360187397,100000,5951.667677360869,8.148686250618115e-05,5,0.0,0.0033717618465967,108407.0,8,1,P05_UNCORRELATED,200,0.1
828219b0c0c3bd6d07e49b2e71bc68e03a4a54254e91e234d136b564d2c42294,3748.746592836205,10.0,7085.424706518116,100000,7085.0651399962935,4.313963397305914e-05,11,0.0,0.0050747349201508,176254.0,66,32,P05_UNCORRELATED,200,0.1
a2acc6c8fec7746063d1da904d34f4717705033bf400ba6d909d7f67f54f4b0f,4564.408327991022,10.0,7266.569896275826,100000,7266.168465265977,8.657632350152473e-05,7,0.0,0.0055243535200134,147584.0,26,15,P05_UNCORRELATED,200,0.1
32264fa43e4d24c56ff3decaee6c5f14a411e9203073e5461b9d0f7a76ae4320,5594.421581219217,10.0,7980.881971868652,100000,7980.658964701009,7.731765528245854e-05,10,0.0,0.0027942672054189,171210.0,65,26,P05_UNCORRELATED,200,0.1
774225280d811a9f5556468b3c11532b0914225ce3762d8d8658a7d7db97320d,6110.69114528739,10.0,8881.25640868796,100000,8881.089224289377,6.74882757114982e-05,12,0.0,0.0018824408494588,180903.0,8,1,P05_UNCORRELATED,200,0.1
eeec160a8e0dc7817eea8416ff13e1089d4a6ed9963ef496c65f3521497b8064,6607.878905441166,10.0,9208.550579009574,100000,9208.19385354786,9.145036595923614e-05,7,0.0,0.0038738502726678,142756.0,14,0,P05_UNCORRELATED,200,0.1
